"locator_domain","page_url","location_name","street_address","city","state","zip","country_code","store_number","phone","location_type","latitude","longitude","hours_of_operation" 
"lids.com","https://lids.com/store/lids-westfield-countryside/sd-17498150+z-9646009-1047094237","Lids Westfield Countryside 6535","27001 US Hwy 19 N SP2042","Clearwater","FL","33761","US","6535","727-791-7389","Lids","28.016599","-82.733308","Sun: 10:00 AM-8:00 PM; Mon: 10:00 AM-8:00 PM; Tue: 10:00 AM-8:00 PM; Wed: 10:00 AM-8:00 PM; Thu: 10:00 AM-8:00 PM; Fri: 10:00 AM-8:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/locker-room-by-lids-westfield-brandon/sd-20885539+z-9619112-4048819832","Locker Room by LIDS Westfield Brandon 8006","310 Brandon Town Center SP310","Brandon","FL","33511","US","8006","813-681-5051","Locker Room by LIDS","27.935242","-82.328103","Sun: 10:00 AM-8:00 PM; Mon: 10:00 AM-8:00 PM; Tue: 10:00 AM-8:00 PM; Wed: 10:00 AM-8:00 PM; Thu: 10:00 AM-8:00 PM; Fri: 10:00 AM-8:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-westfield-brandon/sd-16242437+z-9417082-619189952","Lids Westfield Brandon 5224","455 Brandon Town Center Mall","Brandon","FL","33511","US","5224","813-684-0942","Lids","27.9327888","-82.3241213","Sun: 10:00 AM-8:00 PM; Mon: 10:00 AM-8:00 PM; Tue: 10:00 AM-8:00 PM; Wed: 10:00 AM-8:00 PM; Thu: 10:00 AM-8:00 PM; Fri: 10:00 AM-8:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-westshore-plaza/sd-28442240+z-9398835-784956207","Lids Westshore Plaza 6006","250 WestShore Plaza SPC3","Tampa","FL","33609","US","6006","813-289-5342","Lids","27.947111","-82.527199","Sun: 12:00 PM-6:00 PM; Mon: 11:00 AM-8:00 PM; Tue: 11:00 AM-8:00 PM; Wed: 11:00 AM-8:00 PM; Thu: 11:00 AM-8:00 PM; Fri: 11:00 AM-8:00 PM; Sat: 10:00 AM-8:00 PM"
"lids.com","https://lids.com/store/lids-locker-room-westshore-plaza/sd-20118902+z-9926243-595481558","Lids Locker Room Westshore Plaza 8012","342 WestShore Plaza SPA11","Tampa","FL","33609","US","8012","813-281-2321","Lids Locker Room","27.9453","-82.527328","Sun: 12:00 PM-6:00 PM; Mon: 11:00 AM-8:00 PM; Tue: 11:00 AM-8:00 PM; Wed: 11:00 AM-8:00 PM; Thu: 11:00 AM-8:00 PM; Fri: 11:00 AM-8:00 PM; Sat: 10:00 AM-8:00 PM"
"lids.com","https://lids.com/store/lids-westroads-mall/sd-72050758+z-840525-1086585265","Lids Westroads Mall 5573","10000 California St 2432","Omaha","NE","68114","US","5573","402-926-2900","Lids","41.267523","-96.068731","Sun: 11:00 AM-7:00 PM; Mon: 11:00 AM-8:00 PM; Tue: 11:00 AM-8:00 PM; Wed: 11:00 AM-8:00 PM; Thu: 11:00 AM-8:00 PM; Fri: 11:00 AM-8:00 PM; Sat: 11:00 AM-8:00 PM"
"lids.com","https://lids.com/store/lids-pecanland-mall/sd-38569655+z-9129698-3597418521","Lids Pecanland Mall 5170","4700 Millhaven Rd","Monroe","LA","71203","US","5170","318-387-4569","Lids","32.498433","-92.058735","Sun: 11:00 AM-7:00 PM; Mon: 10:00 AM-8:00 PM; Tue: 10:00 AM-8:00 PM; Wed: 10:00 AM-8:00 PM; Thu: 10:00 AM-8:00 PM; Fri: 10:00 AM-8:00 PM; Sat: 10:00 AM-8:00 PM"
"lids.com","https://lids.com/store/lids-central-mall/sd-125587+z-8002269-421867269","Lids Central Mall 109","5111 Rogers Ave, 159","Fort Smith","AR","72903","US","109","479-452-1212","Lids","35.366635","-94.374972","Sun: 12:00 PM-5:00 PM; Mon: 11:00 AM-8:00 PM; Tue: 11:00 AM-8:00 PM; Wed: 11:00 AM-8:00 PM; Thu: 11:00 AM-8:00 PM; Fri: 11:00 AM-8:00 PM; Sat: 11:00 AM-8:00 PM"
"lids.com","https://lids.com/store/lids-oak-view-mall/sd-17693848+z-818940-415890805","Lids Oak View Mall 6354","3001 S 144th St SPH02A","Omaha","NE","68144","US","6354","402-330-0370","Lids","41.234037","-96.115593","Sun: 11:00 AM-7:00 PM; Mon: 11:00 AM-7:00 PM; Tue: 11:00 AM-7:00 PM; Wed: 11:00 AM-7:00 PM; Thu: 11:00 AM-7:00 PM; Fri: 11:00 AM-7:00 PM; Sat: 11:00 AM-7:00 PM"
"lids.com","https://lids.com/store/lids-nebraska-crossing/sd-40044403+z-9981312-1895858174","Lids Nebraska Crossing 6403","21311 Nebraska Crossing Dr","Gretna","NE","68028","US","6403","402-332-5674","Lids","41.0991796","-96.249584","Sun: 11:00 AM-6:00 PM; Mon: 10:00 AM-8:00 PM; Tue: 10:00 AM-8:00 PM; Wed: 10:00 AM-8:00 PM; Thu: 10:00 AM-8:00 PM; Fri: 10:00 AM-8:00 PM; Sat: 10:00 AM-8:00 PM"
"lids.com","https://lids.com/store/locker-room-by-lids-tyrone-square/sd-31229959+z-9223093-256675820","Locker Room by LIDS Tyrone Square 8004","2367 Tyrone Blvd N Tyrone Sq","St. Petersburg","FL","33710","US","8004","727-347-3595","Locker Room by LIDS","27.7939766","-82.7349703","Sun: 11:00 AM-7:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-tyrone-square/sd-16577949+z-9039597-381836590","Lids Tyrone Square 5225","6901 22nd Ave N Sp Twms 1","St. Petersburg","FL","33710","US","5225","727-381-4820","Lids","27.791959","-82.723924","Sun: 11:00 AM-7:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-locker-room-johns-pass-village/sd-20222256+z-9697605-2976361019","Lids Locker Room Johns Pass Village 8001","12929 Village Blvd SP12929","Madeira Beach","FL","33708","US","8001","727-393-7941","Lids Locker Room","27.786314","-82.783223","Sun: 11:00 AM-6:00 PM; Mon: 11:00 AM-8:00 PM; Tue: 11:00 AM-8:00 PM; Wed: 11:00 AM-8:00 PM; Thu: 11:00 AM-8:00 PM; Fri: 11:00 AM-8:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/fanatics-by-lids-ellenton-premium-outlets/sd-31163376+z-9551144-2946752171","Fanatics by Lids Ellenton Premium OUtlets 8509","5105 Factory Shops Blvd SP5105","Ellenton","FL","34222","US","8509","941-705-5086","Lids","27.5366352","-82.5083451","Sun: 12:00 PM-6:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-ellenton-premium/sd-39142296+z-9671712-1706198288","Lids Ellenton Premium 6307","5351 Factory Shops Blvd SP557B","Ellenton","FL","34222","US","6307","941-729-5319","Lids","27.535696","-82.507708","Sun: 12:00 PM-6:00 PM; Mon: 11:00 AM-7:00 PM; Tue: 11:00 AM-7:00 PM; Wed: 11:00 AM-7:00 PM; Thu: 11:00 AM-7:00 PM; Fri: 11:00 AM-7:00 PM; Sat: 11:00 AM-7:00 PM"
"lids.com","https://lids.com/store/lids-gateway-mall/sd-27233843+z-9440753-3373071733","Lids Gateway Mall 5159","138 Gateway Mall","Lincoln","NE","68505","US","5159","402-467-2566","Lids","40.818519","-96.634197","Sun: 11:00 AM-7:00 PM; Mon: 11:00 AM-8:00 PM; Tue: 11:00 AM-8:00 PM; Wed: 11:00 AM-8:00 PM; Thu: 11:00 AM-8:00 PM; Fri: 11:00 AM-8:00 PM; Sat: 11:00 AM-8:00 PM"
"lids.com","https://lids.com/store/lids-treasure-coast-square/sd-17147239+z-9935947-535176254","Lids Treasure Coast Square 6356","3174 NW Federal HWY SP 3306","Jensen Beach","FL","34957","US","6356","772-692-7081","Lids","27.241611","-80.274761","Sun: 10:00 AM-9:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-locker-room-westfield-sarasota-square/sd-97553411+z-879305-3187992423","Lids Locker Room Westfield Sarasota Square 8010","8201 S Tamiami Trail SP45","Sarasota","FL","34238","US","8010","941-926-2434","Lids Locker Room","27.2342956","-82.4944378","Sun: 11:00 AM-7:00 PM; Mon: 10:00 AM-8:00 PM; Tue: 10:00 AM-8:00 PM; Wed: 10:00 AM-8:00 PM; Thu: 10:00 AM-8:00 PM; Fri: 10:00 AM-8:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-the-empire-mall-/sd-2665+z-982957059-3148479045","Lids The Empire Mall 49","4001 W 41st St SP26","Sioux Falls","SD","57106","US","49","605-361-8292","Lids","43.511897","-96.774592","Sun: 12:00 PM-6:00 PM; Mon: 11:00 AM-8:00 PM; Tue: 11:00 AM-8:00 PM; Wed: 11:00 AM-8:00 PM; Thu: 11:00 AM-8:00 PM; Fri: 11:00 AM-8:00 PM; Sat: 11:00 AM-8:00 PM"
"lids.com","https://lids.com/store/lids-the-outlet-collection-at-riverwalk/sd-28151927+z-9373260-3388148040","Lids The Outlet Collection at Riverwalk 6485","500 Port of New Orleans SP207","New Orleans","LA","70130","US","6485","504-323-3373","Lids","29.9479557","-90.062469","Sun: 10:00 AM-6:00 PM; Mon: 10:00 AM-7:00 PM; Tue: 10:00 AM-7:00 PM; Wed: 10:00 AM-7:00 PM; Thu: 10:00 AM-7:00 PM; Fri: 10:00 AM-7:00 PM; Sat: 10:00 AM-7:00 PM"
"lids.com","https://lids.com/store/locker-room-by-lids-the-outlet-collection-at-riverwalk/sd-75557628+z-861873-141118311","Locker Room by LIDS 8096","500 Port Of New Orleans SP132","NEW ORLEANS","LA","70130","US","8096","504-529-5405","Locker Room by LIDS","29.945853","-90.062323","Sun: 10:00 AM-6:00 PM; Mon: 11:00 AM-7:00 PM; Tue: 11:00 AM-7:00 PM; Wed: 11:00 AM-7:00 PM; Thu: 11:00 AM-7:00 PM; Fri: 11:00 AM-7:00 PM; Sat: 10:00 AM-7:00 PM"
"lids.com","https://lids.com/store/macys-locker-room-by-lids-lakeside-shopping-center/sd-46129178+z-9773279-2470914517","Macy's Locker Room by LIDS 2121","3301 Veterans Memorial Blvd SP1","Metairie","LA","70002","US","2121","<MISSING>","Macy's Locker Room by LIDS","30.007294","-90.158279","Sun: 11:00 AM-6:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-locker-room-lakeside-shopping-center/sd-21339945+z-9492447-3842486772","Lids Locker Room Lakeside Shopping Center 9001","3301 Veterans Memorial Blvd","Metairie","LA","70002","US","9001","504-833-4067","Lids Locker Room","30.0062985","-90.1573105","Sun: 8:00 AM-8:00 PM; Mon: 10:00 AM-8:00 PM; Tue: 10:00 AM-8:00 PM; Wed: 10:00 AM-8:00 PM; Thu: 10:00 AM-8:00 PM; Fri: 10:00 AM-8:00 PM; Sat: 8:00 AM-10:00 PM"
"lids.com","https://lids.com/store/lids-oakwood-center/sd-28111439+z-9441457-2997369918","Lids Oakwood Center 6036","197 Westbank Expwy SP 1085","Gretna","LA","70053","US","6036","504-362-0898","Lids","29.9218678","-90.038831","Sun: 12:00 PM-6:00 PM; Mon: 11:00 AM-8:00 PM; Tue: 11:00 AM-8:00 PM; Wed: 11:00 AM-8:00 PM; Thu: 11:00 AM-8:00 PM; Fri: 11:00 AM-8:00 PM; Sat: 11:00 AM-8:00 PM"
"lids.com","https://lids.com/store/lids-central-mall/sd-16737602+z-9650185-421867269","Lids Central Mall 5692","2400 Richmond Road SPK300B","Texarkana","TX","75503","US","5692","903-838-5853","Lids","33.455496","-94.080727","Sun: 12:00 PM-6:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-woodland-hills-mall/sd-27231909+z-9753442-826174394","Lids Woodland Hills Mall 5189","7021 S Memorial Dr","Tulsa","OK","74133","US","5189","918-249-1415","Lids","36.063098","-95.881269","Sun: 12:00 PM-6:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-locker-room-woodland-hills-mall/sd-86889465+z-862328-4037385191","Lids Locker Room Woodland Hills Mall 8059","7021 S Memorial Dr SP132","Tulsa","OK","74133","US","8059","918-459-9291","Lids Locker Room","36.063098","-95.881269","Sun: 12:00 PM-6:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/clubhouse-tiger-mania-interline/sd-21892088+z-9655407-3902395309","Clubhouse Tiger Mania Interline 9180","8976 Interline Ave","Baton Rouge","LA","70809","US","9180","225-928-5255","Clubhouse","30.4194414","-91.0867276","Sun: 11:00 AM-6:00 PM; Mon: 11:00 AM-6:00 PM; Tue: 11:00 AM-6:00 PM; Wed: 11:00 AM-6:00 PM; Thu: 11:00 AM-6:00 PM; Fri: 11:00 AM-6:00 PM; Sat: 11:00 AM-6:00 PM"
"lids.com","https://lids.com/store/macys-locker-room-by-lids-mall-of-louisiana/sd-13559077+z-872121-2642193460","Macy's Locker Room by LIDS 2010","6301 Bluebonnet Blvd","Baton Rouge","LA","70836","US","2010","225-757-7000","Macy's Locker Room by LIDS","30.3909098","-91.0867372","Sun: 11:00 AM-6:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-locker-room-mall-of-louisiana/sd-42346202+z-860470-3516429433","Lids Locker Room Mall of Louisiana 8162","6401 Bluebonnet Blvd SP2076","Baton Rouge","LA","70836","US","8162","225-768-7710","Lids Locker Room","30.389723","-91.088394","Sun: 11:00 AM-7:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-mall-of-louisiana/sd-16499016+z-9531698-388965421","Lids Mall of Louisiana 5515","6401 Bluebonnet Blvd S2046","Baton Rouge","LA","70836","US","5515","225-761-2850","Lids","30.3895131","-91.0880559","Sun: 10:00 AM-9:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-tanger-gonzales/sd-28903223+z-9324395-2858031308","Lids Tanger Gonzales 6191","2410 Tanger Boulevard SP139","Gonzales","LA","70737","US","6191","225-644-1707","Lids","30.212337","-90.953248","Sun: 10:00 AM-7:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-palm-beach-outlets/sd-17931726+z-9519226-4266706734","Lids Palm Beach Outlets 6464","1751 Palm Beach Lakes Blvd SPE222","PALM BEACH","FL","33401","US","6464","561-682-1940","Lids","26.7153474","-80.0533253","Sun: 11:00 AM-7:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-pierre-bossier/sd-2010+z-902318810-2856323480","Lids Pierre Bossier 89","2950 E Texas St, 64, Box 114","Bossier City","LA","71111","US","89","318-742-1555","Lids","32.515985","-93.732123","Sun: 11:00 AM-7:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-alexandria-mall/sd-38530265+z-9609225-2375320379","Lids Alexandria Mall 5829","3437 Masonic Drive Space 1478","Alexandria","LA","71301","US","5829","318-442-7416","Lids","31.277465","-92.461305","Sun: 12:00 PM-6:00 PM; Mon: 11:00 AM-7:00 PM; Tue: 11:00 AM-7:00 PM; Wed: 11:00 AM-7:00 PM; Thu: 11:00 AM-7:00 PM; Fri: 11:00 AM-7:00 PM; Sat: 11:00 AM-7:00 PM"
"lids.com","https://lids.com/store/lids-locker-room-the-mall-at-wellington-green/sd-97334848+z-897101-227320010","Lids Locker Room 8044","10300 W Forest Hill Blvd SP104","Wellington","FL","33414","US","8044","561-784-1711","Lids Locker Room","26.646333","-80.208465","Sun: 11:00 AM-6:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-mall-st-vincent/sd-39255085+z-9596837-1830061472","Lids Mall St. Vincent 6357","1133 Saint Vincent Avenue","SHREVEPORT","LA","71104","US","6357","318-674-2811","Lids","32.477316","-93.753052","Sun: 11:00 AM-7:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-boynton-beach/sd-38385701+z-9642523-3563608346","Lids Boynton Beach 5521","801 N Congress Ave 799","Boynton Beach","FL","33426","US","5521","561-734-4052","Lids","26.535686","-80.095622","Sun: 12:00 PM-6:00 PM; Mon: 11:00 AM-8:00 PM; Tue: 11:00 AM-8:00 PM; Wed: 11:00 AM-8:00 PM; Thu: 11:00 AM-8:00 PM; Fri: 11:00 AM-8:00 PM; Sat: 10:00 AM-8:00 PM"
"lids.com","https://lids.com/store/lids-edison-mall/sd-50331518+z-804355-3906351341","Lids Edison Mall 5047","4125 Cleveland Ave Ste 1055","Fort Myers","FL","33901","US","5047","239-418-1182","Lids","26.600845","-81.869709","Sun: 11:00 AM-7:00 PM; Mon: 10:00 AM-8:00 PM; Tue: 10:00 AM-8:00 PM; Wed: 10:00 AM-8:00 PM; Thu: 10:00 AM-8:00 PM; Fri: 10:00 AM-8:00 PM; Sat: 10:00 AM-8:00 PM"
"lids.com","https://lids.com/store/lids-southland-mall/sd-21447771+z-9164476-2572221612","Lids Southland Mall 9004","5953 W Park Ave SP2035","Houma","LA","70364","US","9004","985-868-2589","Lids","29.63398","-90.756157","Sun: 12:00 PM-6:00 PM; Mon: 11:00 AM-8:00 PM; Tue: 11:00 AM-8:00 PM; Wed: 11:00 AM-8:00 PM; Thu: 11:00 AM-8:00 PM; Fri: 11:00 AM-8:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-town-east-square/sd-38561959+z-9166007-2056998372","Lids Town East Square 5184","7700 E Kellogg","Wichita","KS","67207","US","5184","316-685-3447","Lids","37.681941","-97.24706","Sun: 10:00 AM-9:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-town-center-at-boca-raton/sd-38112947+z-9502822-3372205375","Lids Town Center at Boca Raton 5073","152 Town Ctr SP 1012","Boca Raton","FL","33431","US","5073","561-347-3060","Lids","26.36259","-80.131545","Sun: 12:00 PM-6:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-town-west-square/sd-27247750+z-9695401-226358782","Lids Town West Square 5205","4600 W Kellogg Suite 356","Wichita","KS","67209","US","5205","316-946-0889","Lids","37.676919","-97.396915","Sun: 10:00 AM-8:00 PM; Mon: 10:00 AM-8:00 PM; Tue: 10:00 AM-8:00 PM; Wed: 10:00 AM-8:00 PM; Thu: 10:00 AM-8:00 PM; Fri: 10:00 AM-8:00 PM; Sat: 10:00 AM-8:00 PM"
"lids.com","https://lids.com/store/lids-coral-square/sd-40606242+z-882748-2940910651","Lids Coral Square 6468","9469 W Atlantic Blvd SP9149","Coral Springs","FL","33071","US","6468","954-547-3698","Lids","26.2480143","-80.2711588","Sun: 12:00 PM-6:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-locker-room-coral-square/sd-53773956+z-859687-2021262425","Lids Locker Room Coral Square 8061","9291 West Atlantic Blvd","Coral Springs","FL","33071","US","8061","954-344-2484","Lids Locker Room","26.23938","-80.249936","Sun: 12:00 PM-6:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-sawgrass-mills/sd-38232473+z-832296-4261707725","Lids Sawgrass Mills 5126","12801 W Sunrise Blvd 959","Sunrise","FL","33323","US","5126","954-851-0770","Lids","26.1516411","-80.3220528","Sun: 10:00 AM-9:30 PM; Mon: 10:00 AM-9:30 PM; Tue: 10:00 AM-9:30 PM; Wed: 10:00 AM-9:30 PM; Thu: 10:00 AM-9:30 PM; Fri: 10:00 AM-9:30 PM; Sat: 10:00 AM-9:30 PM"
"lids.com","https://lids.com/store/fanatics-by-lids-sawgrass-mills/sd-19508173+z-9435769-2313002766","Fanatics by Lids Sawgrass Mills 8536","12801 West Sunrise Blvd SP809","Sunrise","FL","33323","US","8536","786-417-9637","Lids","26.1516411","-80.3220528","Sun: 11:00 AM-8:00 PM; Mon: 10:00 AM-9:30 PM; Tue: 10:00 AM-9:30 PM; Wed: 10:00 AM-9:30 PM; Thu: 10:00 AM-9:30 PM; Fri: 10:00 AM-9:30 PM; Sat: 10:00 AM-9:30 PM"
"lids.com","https://lids.com/store/lids-westfield-broward/sd-16678579+z-9851951-2969146768","Lids Westfield Broward 5172","8000 W Broward Blvd SP 1226","Plantation","FL","33388","US","5172","954-577-4777","Lids","26.1232782","-80.1463473","Sun: 10:00 AM-8:00 PM; Mon: 10:00 AM-8:00 PM; Tue: 10:00 AM-8:00 PM; Wed: 10:00 AM-8:00 PM; Thu: 10:00 AM-8:00 PM; Fri: 10:00 AM-8:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-locker-room-westfield-broward/sd-20787672+z-9122851-3753962117","Lids Locker Room Westfield Broward 8195","8000 West Broward Blvd SP1230","Plantation","FL","33388","US","8195","954-472-2119","Lids Locker Room","26.1195218","-80.2548521","Sun: 10:00 AM-8:00 PM; Mon: 10:00 AM-8:00 PM; Tue: 10:00 AM-8:00 PM; Wed: 10:00 AM-8:00 PM; Thu: 10:00 AM-8:00 PM; Fri: 10:00 AM-8:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-coastland-center/sd-49006457+z-9373254-3642622423","Lids Coastland Center 5082","1946 Tamiami Trl N","Naples","FL","34102","US","5082","239-403-9113","Lids","26.170771","-81.799465","Sun: 11:00 AM-7:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-mall-of-acadiana/sd-27238973+z-9223258-1347012390","Lids Mall of Acadiana 5116","5725 Johnston St SP220","Lafayette","LA","70503","US","5116","337-989-0068","Lids","30.171276","-92.075518","Sun: 11:00 AM-5:00 PM; Mon: 11:00 AM-8:00 PM; Tue: 11:00 AM-8:00 PM; Wed: 11:00 AM-8:00 PM; Thu: 11:00 AM-8:00 PM; Fri: 11:00 AM-8:00 PM; Sat: 11:00 AM-8:00 PM"
"lids.com","https://lids.com/store/locker-room-by-lids-coastland-center/sd-19670232+z-9168404-123308932","Locker Room by LIDS Coastland Center 8129","1832 Tamiami Trail N","Naples","FL","34102","US","8129","239-262-2258","Locker Room by LIDS","26.168639","-81.799227","Sun: 11:00 AM-7:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-west-acres-/sd-73569697+z-826341-1655599918","Lids West Acres 6178","3902 13th Ave South spc210","Fargo","ND","58103","US","6178","701-277-7160","Lids","46.859181","-96.84652","Sun: 12:00 PM-6:00 PM; Mon: 10:00 AM-9:00 PM; Tue: 10:00 AM-9:00 PM; Wed: 10:00 AM-9:00 PM; Thu: 10:00 AM-9:00 PM; Fri: 10:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
"lids.com","https://lids.com/store/lids-pembroke-lakes-mall/sd-38168367+z-9941772-2695342277","Lids Pembroke Lakes Mall 5551","11401 Pines Blvd SP520","Pembroke Pines","FL","33026","US","5551","954-392-0966","Lids","26.010558","-80.301293","Sun: 11:00 AM-7:00 PM; Mon: 11:00 AM-9:00 PM; Tue: 11:00 AM-9:00 PM; Wed: 11:00 AM-9:00 PM; Thu: 11:00 AM-9:00 PM; Fri: 11:00 AM-9:00 PM; Sat: 10:00 AM-9:00 PM"
